Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-130.38880370727924,nan,0
100,-100.0,-130.38880370727924,9931.629,99
200,-100.0,-130.38880370727924,9965.272,199
300,-100.0,-130.38880370727924,9965.571,299
400,-100.0,-130.38880370727924,9976.336,399
500,-100.0,-136.82124892994824,9978.796,499
600,-100.0,-136.82124892994824,9979.772,599
700,-100.0,-136.82124892994824,9982.393,699
800,-100.0,-136.82124892994824,9981.809,799
900,0.0,-136.82124892994824,9982.984,899
1000,50.0,-138.50854483975408,9985.336,999
1100,-100.0,-138.50854483975408,9987.763,1099
1200,-100.0,-138.50854483975408,9990.182,1199
1300,-100.0,-138.50854483975408,9992.151,1299
1400,-100.0,-138.50854483975408,9988.937,1399
1500,-100.0,-288.2772801733979,9990.289,1499
1600,-100.0,-288.2772801733979,9991.739,1599
1700,-100.0,-288.2772801733979,9992.106,1699
1800,-100.0,-288.2772801733979,9994.051,1799
1900,-100.0,-288.2772801733979,9994.629,1899
2000,-90.0,-657.0759758060512,9993.563,1999
2100,-100.0,-657.0759758060512,9994.263,2099
2200,-100.0,-657.0759758060512,9993.144,2199
2300,-100.0,-657.0759758060512,9992.131,2299
2400,-100.0,-657.0759758060512,9994.262,2399
2500,-100.0,-792.5298026292451,9991.511,2499
2600,-100.0,-792.5298026292451,9990.267,2599
2700,-100.0,-792.5298026292451,9988.781,2699
2800,-100.0,-792.5298026292451,9987.605,2799
2900,-100.0,-792.5298026292451,9986.218,2899
3000,-100.0,-684.5346753142328,9984.872,2999
3100,-100.0,-684.5346753142328,9983.082,3099
3200,-100.0,-684.5346753142328,9981.018,3199
3300,-100.0,-684.5346753142328,9980.262,3299
3400,-100.0,-684.5346753142328,9976.69,3399
3500,-100.0,-902.2521879120138,9974.181,3499
3600,-100.0,-902.2521879120138,9969.002,3599
3700,-100.0,-902.2521879120138,9962.923,3699
3800,-100.0,-902.2521879120138,9956.374,3799
