Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-130.38880370727924,nan,0
100,-100.0,-130.38880370727924,nan,198
200,-100.0,-130.38880370727924,nan,398
300,-100.0,-130.38880370727924,9976.177,598
400,-100.0,-130.38880370727924,9970.521,798
500,-100.0,-142.25126048387727,9924.022,998
600,-100.0,-142.25126048387727,9844.903,1198
700,-100.0,-142.25126048387727,9797.051,1398
800,-100.0,-142.25126048387727,9741.838,1598
900,-100.0,-142.25126048387727,9677.987,1798
1000,-100.0,-579.3097290249196,9603.72,1998
1100,-100.0,-579.3097290249196,9495.972,2198
1200,-100.0,-579.3097290249196,9367.155,2398
1300,-100.0,-579.3097290249196,9202.177,2598
1400,-100.0,-579.3097290249196,9028.474,2798
1500,-100.0,-503.9757967613191,8808.367,2998
1600,-100.0,-503.9757967613191,8577.729,3198
1700,-100.0,-503.9757967613191,8334.057,3398
1800,-100.0,-503.9757967613191,8097.1294,3598
1900,-100.0,-503.9757967613191,7838.615,3798
