Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-493.18799764077596,nan,0
100,-100.0,-493.18799764077596,4584.0806,99
200,-100.0,-493.18799764077596,64.43311,199
300,-90.0,-493.18799764077596,273.12296,299
400,-90.0,-493.18799764077596,994.9166,399
500,-90.0,-117.50369290991114,1048.271,499
600,-100.0,-117.50369290991114,1177.0953,599
700,-100.0,-117.50369290991114,1069.5023,699
800,-100.0,-117.50369290991114,686.87537,799
900,-100.0,-117.50369290991114,779.4395,899
1000,-100.0,-1065.3033763219485,888.22,999
1100,-100.0,-1065.3033763219485,40046.484,1099
1200,-100.0,-1065.3033763219485,4651.189,1199
1300,-100.0,-1065.3033763219485,1310.6932,1299
1400,-100.0,-1065.3033763219485,431.0389,1399
1500,-100.0,-496.19830853363754,718.0151,1499
1600,-100.0,-496.19830853363754,2052.11,1599
1700,-100.0,-496.19830853363754,1297.6519,1699
1800,-100.0,-496.19830853363754,2141.4438,1799
1900,-100.0,-496.19830853363754,828.32947,1899
2000,-100.0,-502.9123404722006,1118.4824,1999
2100,-100.0,-502.9123404722006,1201.3086,2099
2200,-100.0,-502.9123404722006,718.127,2199
