Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-1331.650238414375,nan,0
500,-100.0,-582.5089146625174,7781.0044,499
1000,-100.0,-690.0805535672382,5573.5454,999
1500,-100.0,-697.177238477515,4715.7754,1499
2000,-100.0,-639.5159251101089,3267.7356,1999
2500,-100.0,-493.58246513087886,3282.5146,2499
3000,-100.0,-668.0857959735868,3274.1968,2999
3500,-100.0,-611.6293948681101,3101.9675,3499
4000,-100.0,-657.5296400602041,2916.3306,3999
4500,-100.0,-582.4344623124373,2203.498,4499
5000,-100.0,-611.3575512275959,3999.962,4999
5500,-100.0,-564.6396571159354,3209.685,5499
6000,-100.0,-531.8887562690804,3175.7607,5999
6500,-90.0,-342.914920355094,2992.5774,6499
7000,-100.0,-202.9376566731331,2998.2288,6999
7500,-100.0,-129.17467294338422,2580.0579,7499
8000,-100.0,-126.55934634993166,2482.0232,7999
8500,-100.0,-147.16912286271247,2298.936,8499
9000,-100.0,-541.0645920833173,2094.097,8999
9500,-100.0,-502.75738224101303,1888.2058,9499
10000,-100.0,-272.49901786071166,2000.8069,9999
