Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-93.48860636272518,nan,0
100,-100.0,-93.48860636272518,9803.568,99
200,-100.0,-93.48860636272518,8494.056,199
300,-100.0,-93.48860636272518,2895.5469,299
400,-100.0,-93.48860636272518,1558.2772,399
500,-100.0,-209.5662206681374,1316.246,499
600,-100.0,-209.5662206681374,1933.0101,599
700,-90.0,-209.5662206681374,2632.962,699
800,40.0,-209.5662206681374,2770.4502,799
900,-100.0,-209.5662206681374,3416.785,899
1000,-100.0,-122.5863042645263,3954.654,999
1100,-100.0,-122.5863042645263,3395.3582,1099
1200,-100.0,-122.5863042645263,3756.5264,1199
1300,-100.0,-122.5863042645263,4437.236,1299
1400,-100.0,-122.5863042645263,4864.2983,1399
1500,-10.0,-135.87366042763034,5542.888,1499
1600,-100.0,-135.87366042763034,6762.898,1599
1700,100.0,-135.87366042763034,6381.4736,1699
1800,-100.0,-135.87366042763034,8090.0957,1799
1900,-100.0,-135.87366042763034,8161.205,1899
2000,-100.0,-134.66743178567063,8959.502,1999
