Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-1331.650238414375,nan,0
100,-100.0,-1331.650238414375,9830.997,99
200,-100.0,-1331.650238414375,9565.514,199
300,-100.0,-1331.650238414375,9054.659,299
400,-100.0,-1331.650238414375,8491.868,399
500,-100.0,-582.5089146625174,7781.0044,499
600,-100.0,-582.5089146625174,7056.3623,599
700,-100.0,-582.5089146625174,6580.5845,699
800,-100.0,-582.5089146625174,6202.4546,799
900,-100.0,-582.5089146625174,5898.3706,899
1000,-100.0,-690.0805535672382,5573.5454,999
1100,-100.0,-690.0805535672382,5399.8066,1099
1200,-100.0,-690.0805535672382,5124.009,1199
1300,-100.0,-690.0805535672382,5049.827,1299
1400,-100.0,-690.0805535672382,4939.036,1399
1500,-100.0,-697.177238477515,4715.7754,1499
1600,-100.0,-697.177238477515,4528.941,1599
1700,-100.0,-697.177238477515,4245.656,1699
1800,-100.0,-697.177238477515,3713.8706,1799
1900,-100.0,-697.177238477515,3428.8503,1899
2000,-100.0,-639.5159251101089,3267.7356,1999
2100,-100.0,-639.5159251101089,3103.1035,2099
2200,-100.0,-639.5159251101089,3212.0444,2199
2300,-100.0,-639.5159251101089,3272.23,2299
2400,-100.0,-639.5159251101089,3279.2625,2399
2500,-100.0,-493.58246513087886,3282.5146,2499
