Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-317.73152416549374,nan,0
100,-100.0,-317.73152416549374,98.699875,99
200,-100.0,-317.73152416549374,99.29168,199
300,-100.0,-317.73152416549374,99.4563,299
400,-100.0,-317.73152416549374,99.716805,399
500,-100.0,-1154.471100757481,99.04383,499
600,-100.0,-1154.471100757481,98.34197,599
700,-100.0,-1154.471100757481,88.33345,699
800,-100.0,-1154.471100757481,73.51154,799
900,-100.0,-1154.471100757481,38.407635,899
1000,-100.0,-822.9414946597038,-14.300294,999
1100,-100.0,-822.9414946597038,-31.585537,1099
1200,-100.0,-822.9414946597038,6.093864,1199
1300,-100.0,-822.9414946597038,75.43923,1299
1400,-100.0,-822.9414946597038,91.853,1399
1500,-100.0,-692.8596085036565,87.68772,1499
1600,-100.0,-692.8596085036565,86.769455,1599
1700,-100.0,-692.8596085036565,46.181908,1699
1800,-100.0,-692.8596085036565,-54.205547,1799
1900,-100.0,-692.8596085036565,-353.08276,1899
