Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-599.5947591494244,nan,0
100,-100.0,-599.5947591494244,nan,198
200,-100.0,-599.5947591494244,nan,398
300,-100.0,-599.5947591494244,9966.65,598
400,-100.0,-599.5947591494244,9963.854,798
500,-100.0,-662.8646211659701,9958.494,998
600,-100.0,-662.8646211659701,9951.775,1198
700,-100.0,-662.8646211659701,9928.288,1398
800,-100.0,-662.8646211659701,9904.232,1598
900,-100.0,-662.8646211659701,9870.588,1798
1000,-100.0,-521.7607856858983,9831.523,1998
1100,-100.0,-521.7607856858983,9782.963,2198
1200,-100.0,-521.7607856858983,9729.937,2398
1300,-100.0,-521.7607856858983,9665.3,2598
1400,-100.0,-521.7607856858983,9591.709,2798
1500,-100.0,-522.3498539643313,9504.609,2998
